BARCODE,BRAND,DESCRIP,TYPE,SIZE,BIN,USER1,USER2,QTY_CASE,STD_QTY,PRICE,COST,LAST_COST,NEXT_COST,COST_DATE,QTY_ON_HND,WAREHOUSE1,WAREHOUSE2,QTY_ON_ORD,LAST_ORD,LAST_RCV,LAST_EDIT,LAST_SALE,DEPOSIT,DEP_AMT,TWOFER,TWOFER_AMT,THRFER,THRFER_AMT,CASE_PRICE,TAXABLE,TAXABLE2,FLAT_TAX,SCRIPT_YN,QTY_SHELF,VENDOR,INTNUM,REORDER,PAR_QTY,PRICE_B,PRICE_C,PRICE_D,PRICE_E,PRICE_F,PRICE_G,PRICE_H,PRICE_I,PRICE_J,DEP_B,DEP_C,CASE_B,CASE_C,CASE_D,CASE_E,CASE_F,CASE_G,CASE_H,CASE_I,CASE_J,PRINT_BAR,SHELF_CAP,DISC_OK,DEP_ORD,DEP_ORDAMT,ORDER_LOT,DISC_POOL,POINTX,MTD,YTD,FIRST,SECON,THIRD,FOURT,FIFTH,SIXTH,SEVEN,EIGHT,NINTH,TENTH,ELEVE,TWELV,PRIORY,SALES,CODE_NUM,HOCODE,CLASS,
"813878010121","25 LAGUNAS","MALBEC","CHILE","750ml",,,,12,1,9.9900,5.0000,5.0000,,,,,,,,20160324,20191029,20181205,"N",,,,,,,"Y",,,"N",,"OPICI",,,,11.9900,9.9900,9.9900,9.9900,9.9900,9.9900,9.9900,9.9900,5.9900,,,,,,,,,,,,"N",,"Y",,,"C",,,,,,,,,,,,,,,,,,48,"10000014",,"S"
"089000118335","99","APPLE","SCHNAPPS","1 L",,,,12,1,23.9900,15.8400,15.8400,,,,,,,,20140402,20191029,20150806,"N",,,,,,,"Y",,,"N",,"EMPIRE MERCHANTS",,,,28.9900,23.9900,23.9900,23.9900,23.9900,23.9900,23.9900,23.9900,16.9900,,,,,,,,,,,,"N",,"Y",,,"C",,,,,,,,,,,,,,,,,,2,"10000023",,"S"
"089000118397","99","APPLE","SCHNAPPS","50ml",,,,120,1,0.9900,0.5928,0.5933,,,127,,,,20240926,20250225,20210324,20250411,"N",,,,,,,"Y",,,"N",,"EMPIRE MERCHANTS",,,,1.9900,0.9900,0.9900,0.9900,1.2500,1.2500,1.2500,1.2500,0.9900,,,,,,,,,,,,"N",,"Y",,,"C",,,20,108,28,28,32,24,12,28,6,23,30,37,51,31,315,2950,"10000026",,"S"
"080660620039","99","BANNANA","SCHNAPPS","1 L",,,,12,1,23.9900,15.0000,15.0000,,,,,,,,20160531,20191029,20170221,"N",,,,,,,"Y",,,"N",,"EMPIRE MERCHANTS",,,,28.9900,23.9900,23.9900,23.9900,23.9900,23.9900,23.9900,23.9900,16.9900,,,,,,,,,,,,"N",,"Y",,,"C",,,,,,,,,,,,,,,,,,10,"10000027",,"S"
"080660118079","99","BANANA","SCHNAPPS","375ml",,,,24,1,11.9900,7.7467,7.7467,,,,,,,,20140412,20191029,20151117,"N",,,,,,,"Y",,,"N",,"EMPIRE MERCHANTS",,,,14.9900,11.9900,11.9900,11.9900,11.9900,11.9900,11.9900,11.9900,8.9900,,,,,,,,,,,,"N",,"Y",,,"C",,,,,,,,,,,,,,,,,,6,"10000028",,"S"
"080660620992","99","BANNANA","SCHNAPPS","50ml",,,,120,1,0.9900,0.5934,0.5934,,,123,,,,20240910,20241030,20210825,20250404,"N",,,,,,,"Y",,,"N",,"EMPIRE MERCHANTS",,,,1.9900,0.9900,0.9900,0.9900,0.9900,1.2500,1.2500,1.2500,0.9900,,,,,,,,,,,,"N",,"Y",,,"C",,,6,38,6,12,14,10,13,49,30,40,14,18,41,23,294,4784,"10000030",,"S"
"080480220006","ABERFELDY","12 YEARS","SINGLE MALT SCOTCH","750ml",,,,6,1,39.9900,31.5300,31.5300,,,5,,,,20250219,20250221,20230718,20250222,"N",,,,,,,"Y",,,"N",,"SOUTHERN WINE&SPIRITS",,,,47.9900,33.9900,39.9900,33.9900,39.9900,39.9900,39.9900,39.9900,33.9900,,,,,,,,,,,,"N",,"Y",,,"C",,,,7,,1,6,2,2,1,1,1,,1,1,1,15,73,"10000042",,"S"
"080432102145","ABERLOUR","SINGLE MALT","SINGLE MALT SCOTCH","750ml",,,,12,1,69.9900,53.2400,51.9900,,,4,,,,,20231221,20231212,20250320,"N",,,,,,,"Y",,,"N",,"SOUTHERN WINE&SPIRITS",,,,83.9900,61.9900,69.9900,61.9900,69.9900,69.9900,69.9900,69.9900,56.9900,,,,,,,,,,,,"N",,"Y",,,"C",,,,2,2,,,,,,,,,,,,,6,"10000043",,"S"
"835229000407","ABSOLUT","VODKA","VODKA","1 L",,,,6,1,22.9900,18.1690,19.4900,,,14,,,18,20250416,20250305,20241029,20250418,"N",,,,,,,"Y",,,"N",,"SOUTHERN WINE&SPIRITS",,,,27.9900,20.9900,22.9900,19.9900,22.9900,22.9900,22.9900,22.9900,19.9900,,,,,,,,,,,,"N",,"Y",,,"C",,,5,20,1,2,12,14,16,8,2,3,9,6,6,5,92,891,"10000044",,"S"
"835229000605","ABSOLUT","VODKA","VODKA","1.75L",,,,6,1,39.9900,25.5901,25.5900,,,29,,,27,20250109,20250109,20241107,20250418,"N",,,,,,,"Y",,,"N",,"SOUTHERN WINE&SPIRITS","13146",,,39.9900,39.9900,39.9900,39.9900,39.9900,39.9900,39.9900,39.9900,27.9900,,,,,,,,,,,,"N",,"Y",,,"C","ABSOLUT 1.75",,16,56,15,13,12,33,36,24,23,36,25,32,41,32,397,3827,"10000045",,"S"
